"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Netherlands (NL)","Actual Total Load [MW] - Netherlands (NL)"
"29.11.2019 03:45 - 29.11.2019 04:00","9670","11411"
"29.11.2019 04:00 - 29.11.2019 04:15","9650","11464"
"29.11.2019 04:15 - 29.11.2019 04:30","9669","11525"
"29.11.2019 04:30 - 29.11.2019 04:45","9712","11532"
"29.11.2019 04:45 - 29.11.2019 05:00","9748","11564"
"29.11.2019 05:00 - 29.11.2019 05:15","9830","11749"
"29.11.2019 05:15 - 29.11.2019 05:30","9965","11866"
"29.11.2019 05:30 - 29.11.2019 05:45","10124","12148"
"29.11.2019 05:45 - 29.11.2019 06:00","10362","12334"
"29.11.2019 06:00 - 29.11.2019 06:15","10719","12828"
"29.11.2019 06:15 - 29.11.2019 06:30","11132","13207"
"29.11.2019 06:30 - 29.11.2019 06:45","11492","13581"
"29.11.2019 06:45 - 29.11.2019 07:00","11828","14013"
"29.11.2019 07:00 - 29.11.2019 07:15","12277","14577"
"29.11.2019 07:15 - 29.11.2019 07:30","12829","15077"
"29.11.2019 07:30 - 29.11.2019 07:45","13264","15537"
"29.11.2019 07:45 - 29.11.2019 08:00","13582","15958"
"29.11.2019 08:00 - 29.11.2019 08:15","13851","16242"
"29.11.2019 08:15 - 29.11.2019 08:30","13953","16269"
"29.11.2019 08:30 - 29.11.2019 08:45","14033","16399"
"29.11.2019 08:45 - 29.11.2019 09:00","14204","16483"
"29.11.2019 09:00 - 29.11.2019 09:15","14274","16471"
"29.11.2019 09:15 - 29.11.2019 09:30","14302","16126"
"29.11.2019 09:30 - 29.11.2019 09:45","14259","16055"
"29.11.2019 09:45 - 29.11.2019 10:00","14207","16122"
"29.11.2019 10:00 - 29.11.2019 10:15","14120","16103"
"29.11.2019 10:15 - 29.11.2019 10:30","14009","16007"
"29.11.2019 10:30 - 29.11.2019 10:45","13834","15942"
"29.11.2019 10:45 - 29.11.2019 11:00","13687","15886"
"29.11.2019 11:00 - 29.11.2019 11:15","13621","15750"
"29.11.2019 11:15 - 29.11.2019 11:30","13458","15661"
"29.11.2019 11:30 - 29.11.2019 11:45","13355","15642"
"29.11.2019 11:45 - 29.11.2019 12:00","13265","15586"
"29.11.2019 12:00 - 29.11.2019 12:15","13192","15432"
"29.11.2019 12:15 - 29.11.2019 12:30","13120","15401"
"29.11.2019 12:30 - 29.11.2019 12:45","13059","15343"
"29.11.2019 12:45 - 29.11.2019 13:00","13007","15312"
"29.11.2019 13:00 - 29.11.2019 13:15","13081","15374"
"29.11.2019 13:15 - 29.11.2019 13:30","13109","15444"
"29.11.2019 13:30 - 29.11.2019 13:45","13088","15429"
"29.11.2019 13:45 - 29.11.2019 14:00","13268","15487"
"29.11.2019 14:00 - 29.11.2019 14:15","13346","15554"
"29.11.2019 14:15 - 29.11.2019 14:30","13413","15670"
"29.11.2019 14:30 - 29.11.2019 14:45","13477","15732"
"29.11.2019 14:45 - 29.11.2019 15:00","13554","15797"
"29.11.2019 15:00 - 29.11.2019 15:15","13631","15858"
"29.11.2019 15:15 - 29.11.2019 15:30","13723","15961"
"29.11.2019 15:30 - 29.11.2019 15:45","13860","16065"
"29.11.2019 15:45 - 29.11.2019 16:00","13965","16146"
"29.11.2019 16:00 - 29.11.2019 16:15","14044","16165"
"29.11.2019 16:15 - 29.11.2019 16:30","14112","16304"
"29.11.2019 16:30 - 29.11.2019 16:45","14219","16506"
"29.11.2019 16:45 - 29.11.2019 17:00","14389","16920"
"29.11.2019 17:00 - 29.11.2019 17:15","14527","17055"
"29.11.2019 17:15 - 29.11.2019 17:30","14646","17190"
"29.11.2019 17:30 - 29.11.2019 17:45","14724","17163"
"29.11.2019 17:45 - 29.11.2019 18:00","14600","17094"
"29.11.2019 18:00 - 29.11.2019 18:15","14201","16627"
"29.11.2019 18:15 - 29.11.2019 18:30","13991","16395"
"29.11.2019 18:30 - 29.11.2019 18:45","13869","16229"
"29.11.2019 18:45 - 29.11.2019 19:00","13755","16089"
"29.11.2019 19:00 - 29.11.2019 19:15","13663","15941"
"29.11.2019 19:15 - 29.11.2019 19:30","13517","15766"
"29.11.2019 19:30 - 29.11.2019 19:45","13369","15655"
"29.11.2019 19:45 - 29.11.2019 20:00","13234","15535"
"29.11.2019 20:00 - 29.11.2019 20:15","13090","15346"
"29.11.2019 20:15 - 29.11.2019 20:30","12930","15146"
"29.11.2019 20:30 - 29.11.2019 20:45","12749","14939"
"29.11.2019 20:45 - 29.11.2019 21:00","12584","14773"
"29.11.2019 21:00 - 29.11.2019 21:15","12386","14532"
"29.11.2019 21:15 - 29.11.2019 21:30","12187","14325"
"29.11.2019 21:30 - 29.11.2019 21:45","11975","14093"
"29.11.2019 21:45 - 29.11.2019 22:00","11778","13923"
"29.11.2019 22:00 - 29.11.2019 22:15","11575","13621"
"29.11.2019 22:15 - 29.11.2019 22:30","11410","13404"
"29.11.2019 22:30 - 29.11.2019 22:45","11226","13255"
"29.11.2019 22:45 - 29.11.2019 23:00","11005","13060"
"29.11.2019 23:00 - 29.11.2019 23:15","10895","13018"
"29.11.2019 23:15 - 29.11.2019 23:30","10794","12795"
"29.11.2019 23:30 - 29.11.2019 23:45","10644","12591"
"29.11.2019 23:45 - 30.11.2019 00:00","10483","12403"
"30.11.2019 00:00 - 30.11.2019 00:15","10450","12282"
"30.11.2019 00:15 - 30.11.2019 00:30","10402","12239"
"30.11.2019 00:30 - 30.11.2019 00:45","10330","12089"
"30.11.2019 00:45 - 30.11.2019 01:00","10213","11969"
"30.11.2019 01:00 - 30.11.2019 01:15","10076","11846"
"30.11.2019 01:15 - 30.11.2019 01:30","9980","11803"
"30.11.2019 01:30 - 30.11.2019 01:45","9895","11667"
"30.11.2019 01:45 - 30.11.2019 02:00","9789","11534"
"30.11.2019 02:00 - 30.11.2019 02:15","9708","11491"
"30.11.2019 02:15 - 30.11.2019 02:30","9632","11450"
"30.11.2019 02:30 - 30.11.2019 02:45","9565","11377"
"30.11.2019 02:45 - 30.11.2019 03:00","9513","11333"
"30.11.2019 03:00 - 30.11.2019 03:15","9464","11280"
"30.11.2019 03:15 - 30.11.2019 03:30","9446","11237"
"30.11.2019 03:30 - 30.11.2019 03:45","9431","11225"
"30.11.2019 03:45 - 30.11.2019 04:00","9384","11204"
"30.11.2019 04:00 - 30.11.2019 04:15","9371","11227"
"30.11.2019 04:15 - 30.11.2019 04:30","9378","11212"
"30.11.2019 04:30 - 30.11.2019 04:45","9378","11247"
"30.11.2019 04:45 - 30.11.2019 05:00","9385","11254"
"30.11.2019 05:00 - 30.11.2019 05:15","9380","11293"
"30.11.2019 05:15 - 30.11.2019 05:30","9409","11359"
"30.11.2019 05:30 - 30.11.2019 05:45","9464","11443"
"30.11.2019 05:45 - 30.11.2019 06:00","9544","11504"
"30.11.2019 06:00 - 30.11.2019 06:15","9659","11702"
"30.11.2019 06:15 - 30.11.2019 06:30","9809","11875"
"30.11.2019 06:30 - 30.11.2019 06:45","9970","12057"
"30.11.2019 06:45 - 30.11.2019 07:00","10124","12224"
"30.11.2019 07:00 - 30.11.2019 07:15","10294","12480"
"30.11.2019 07:15 - 30.11.2019 07:30","10480","12660"
"30.11.2019 07:30 - 30.11.2019 07:45","10634","12959"
"30.11.2019 07:45 - 30.11.2019 08:00","10781","13177"
"30.11.2019 08:00 - 30.11.2019 08:15","10927","13393"
"30.11.2019 08:15 - 30.11.2019 08:30","11131","13576"
"30.11.2019 08:30 - 30.11.2019 08:45","11337","13813"
"30.11.2019 08:45 - 30.11.2019 09:00","11497","13936"
"30.11.2019 09:00 - 30.11.2019 09:15","11563","14061"
"30.11.2019 09:15 - 30.11.2019 09:30","11641","14099"
"30.11.2019 09:30 - 30.11.2019 09:45","11784","14076"
"30.11.2019 09:45 - 30.11.2019 10:00","11827","14092"
"30.11.2019 10:00 - 30.11.2019 10:15","11850","14034"
"30.11.2019 10:15 - 30.11.2019 10:30","11861","13910"
"30.11.2019 10:30 - 30.11.2019 10:45","11818","13820"
"30.11.2019 10:45 - 30.11.2019 11:00","11718","13705"
"30.11.2019 11:00 - 30.11.2019 11:15","11637","13571"
"30.11.2019 11:15 - 30.11.2019 11:30","11586","13430"
"30.11.2019 11:30 - 30.11.2019 11:45","11537","13332"
"30.11.2019 11:45 - 30.11.2019 12:00","11540","13235"
"30.11.2019 12:00 - 30.11.2019 12:15","11534","13168"
"30.11.2019 12:15 - 30.11.2019 12:30","11488","13101"
"30.11.2019 12:30 - 30.11.2019 12:45","11426","13001"
"30.11.2019 12:45 - 30.11.2019 13:00","11418","12953"
"30.11.2019 13:00 - 30.11.2019 13:15","11483","12928"
"30.11.2019 13:15 - 30.11.2019 13:30","11442","12888"
"30.11.2019 13:30 - 30.11.2019 13:45","11392","12921"
"30.11.2019 13:45 - 30.11.2019 14:00","11418","12955"
"30.11.2019 14:00 - 30.11.2019 14:15","11446","13071"
"30.11.2019 14:15 - 30.11.2019 14:30","11474","13124"
"30.11.2019 14:30 - 30.11.2019 14:45","11547","13227"
"30.11.2019 14:45 - 30.11.2019 15:00","11631","13322"
"30.11.2019 15:00 - 30.11.2019 15:15","11703","13447"
"30.11.2019 15:15 - 30.11.2019 15:30","11747","13623"
"30.11.2019 15:30 - 30.11.2019 15:45","11821","13802"
"30.11.2019 15:45 - 30.11.2019 16:00","11916","13966"
"30.11.2019 16:00 - 30.11.2019 16:15","11979","14088"
"30.11.2019 16:15 - 30.11.2019 16:30","12046","14297"
"30.11.2019 16:30 - 30.11.2019 16:45","12193","14558"
"30.11.2019 16:45 - 30.11.2019 17:00","12407","15094"
"30.11.2019 17:00 - 30.11.2019 17:15","12605","15157"
"30.11.2019 17:15 - 30.11.2019 17:30","12652","15370"
"30.11.2019 17:30 - 30.11.2019 17:45","12806","15440"
"30.11.2019 17:45 - 30.11.2019 18:00","12853","15416"
"30.11.2019 18:00 - 30.11.2019 18:15","12670","15060"
"30.11.2019 18:15 - 30.11.2019 18:30","12308","14904"
"30.11.2019 18:30 - 30.11.2019 18:45","12153","14778"
"30.11.2019 18:45 - 30.11.2019 19:00","12049","14630"
"30.11.2019 19:00 - 30.11.2019 19:15","11975","14493"
"30.11.2019 19:15 - 30.11.2019 19:30","11916","14387"
"30.11.2019 19:30 - 30.11.2019 19:45","11819","14300"
"30.11.2019 19:45 - 30.11.2019 20:00","11712","14177"
"30.11.2019 20:00 - 30.11.2019 20:15","11608","14036"
"30.11.2019 20:15 - 30.11.2019 20:30","11484","13927"
"30.11.2019 20:30 - 30.11.2019 20:45","11343","13763"
"30.11.2019 20:45 - 30.11.2019 21:00","11213","13579"
"30.11.2019 21:00 - 30.11.2019 21:15","11106","13381"
"30.11.2019 21:15 - 30.11.2019 21:30","11011","13244"
"30.11.2019 21:30 - 30.11.2019 21:45","10945","13105"
"30.11.2019 21:45 - 30.11.2019 22:00","10854","13021"
"30.11.2019 22:00 - 30.11.2019 22:15","10724","12857"
"30.11.2019 22:15 - 30.11.2019 22:30","10607","12739"
"30.11.2019 22:30 - 30.11.2019 22:45","10501","12611"
"30.11.2019 22:45 - 30.11.2019 23:00","10370","12456"
"30.11.2019 23:00 - 30.11.2019 23:15","10261","12309"
"30.11.2019 23:15 - 30.11.2019 23:30","10177","12173"
"30.11.2019 23:30 - 30.11.2019 23:45","10093","11983"
"30.11.2019 23:45 - 01.12.2019 00:00","9992","11865"
"01.12.2019 00:00 - 01.12.2019 00:15","9926","11753"
"01.12.2019 00:15 - 01.12.2019 00:30","9940","11687"
"01.12.2019 00:30 - 01.12.2019 00:45","9894","11628"
"01.12.2019 00:45 - 01.12.2019 01:00","9806","11505"
"01.12.2019 01:00 - 01.12.2019 01:15","9702","11429"
"01.12.2019 01:15 - 01.12.2019 01:30","9633","11384"
"01.12.2019 01:30 - 01.12.2019 01:45","9566","11292"
"01.12.2019 01:45 - 01.12.2019 02:00","9479","11220"
"01.12.2019 02:00 - 01.12.2019 02:15","9415","11120"
"01.12.2019 02:15 - 01.12.2019 02:30","9361","11050"
"01.12.2019 02:30 - 01.12.2019 02:45","9322","11000"
"01.12.2019 02:45 - 01.12.2019 03:00","9288","10936"
"01.12.2019 03:00 - 01.12.2019 03:15","9270","10955"
"01.12.2019 03:15 - 01.12.2019 03:30","9260","10927"
"01.12.2019 03:30 - 01.12.2019 03:45","9227","10873"
"01.12.2019 03:45 - 01.12.2019 04:00","9209","10852"
"01.12.2019 04:00 - 01.12.2019 04:15","9213","10872"
"01.12.2019 04:15 - 01.12.2019 04:30","9249","10892"
"01.12.2019 04:30 - 01.12.2019 04:45","9274","10888"
"01.12.2019 04:45 - 01.12.2019 05:00","9295","10880"
"01.12.2019 05:00 - 01.12.2019 05:15","9314","10953"
"01.12.2019 05:15 - 01.12.2019 05:30","9358","10988"
"01.12.2019 05:30 - 01.12.2019 05:45","9400","11049"
"01.12.2019 05:45 - 01.12.2019 06:00","9446","11129"
"01.12.2019 06:00 - 01.12.2019 06:15","9522","11154"
"01.12.2019 06:15 - 01.12.2019 06:30","9621","11234"
"01.12.2019 06:30 - 01.12.2019 06:45","9699","11324"
"01.12.2019 06:45 - 01.12.2019 07:00","9744","11362"
"01.12.2019 07:00 - 01.12.2019 07:15","9816","11512"
"01.12.2019 07:15 - 01.12.2019 07:30","9953","11629"
"01.12.2019 07:30 - 01.12.2019 07:45","10086","11791"
"01.12.2019 07:45 - 01.12.2019 08:00","10198","11999"
"01.12.2019 08:00 - 01.12.2019 08:15","10307","12228"
"01.12.2019 08:15 - 01.12.2019 08:30","10432","12347"
"01.12.2019 08:30 - 01.12.2019 08:45","10552","12495"
"01.12.2019 08:45 - 01.12.2019 09:00","10660","12683"
"01.12.2019 09:00 - 01.12.2019 09:15","10736","12840"
"01.12.2019 09:15 - 01.12.2019 09:30","10780","12994"
"01.12.2019 09:30 - 01.12.2019 09:45","10799","13095"
"01.12.2019 09:45 - 01.12.2019 10:00","10779","13144"
"01.12.2019 10:00 - 01.12.2019 10:15","10734","13186"
"01.12.2019 10:15 - 01.12.2019 10:30","10675","13204"
"01.12.2019 10:30 - 01.12.2019 10:45","10597","13237"
"01.12.2019 10:45 - 01.12.2019 11:00","10491","13253"
"01.12.2019 11:00 - 01.12.2019 11:15","10362","13214"
"01.12.2019 11:15 - 01.12.2019 11:30","10252","13175"
"01.12.2019 11:30 - 01.12.2019 11:45","10173","13229"
"01.12.2019 11:45 - 01.12.2019 12:00","10129","13278"
"01.12.2019 12:00 - 01.12.2019 12:15","10158","13315"
"01.12.2019 12:15 - 01.12.2019 12:30","10200","13338"
"01.12.2019 12:30 - 01.12.2019 12:45","10175","13338"
"01.12.2019 12:45 - 01.12.2019 13:00","10153","13347"
"01.12.2019 13:00 - 01.12.2019 13:15","10207","13379"
"01.12.2019 13:15 - 01.12.2019 13:30","10304","13394"
"01.12.2019 13:30 - 01.12.2019 13:45","10424","13387"
"01.12.2019 13:45 - 01.12.2019 14:00","10513","13423"
"01.12.2019 14:00 - 01.12.2019 14:15","10597","13441"
"01.12.2019 14:15 - 01.12.2019 14:30","10714","13473"
"01.12.2019 14:30 - 01.12.2019 14:45","10856","13480"
"01.12.2019 14:45 - 01.12.2019 15:00","11001","13554"
"01.12.2019 15:00 - 01.12.2019 15:15","11121","13587"
"01.12.2019 15:15 - 01.12.2019 15:30","11232","13625"
"01.12.2019 15:30 - 01.12.2019 15:45","11367","13714"
"01.12.2019 15:45 - 01.12.2019 16:00","11518","13762"
"01.12.2019 16:00 - 01.12.2019 16:15","11642","13823"
"01.12.2019 16:15 - 01.12.2019 16:30","11773","14013"
"01.12.2019 16:30 - 01.12.2019 16:45","11991","14342"
"01.12.2019 16:45 - 01.12.2019 17:00","12274","14786"
"01.12.2019 17:00 - 01.12.2019 17:15","12537","14957"
"01.12.2019 17:15 - 01.12.2019 17:30","12668","15132"
"01.12.2019 17:30 - 01.12.2019 17:45","12906","15260"
"01.12.2019 17:45 - 01.12.2019 18:00","12997","15293"
"01.12.2019 18:00 - 01.12.2019 18:15","12864","14997"
"01.12.2019 18:15 - 01.12.2019 18:30","12540","14850"
"01.12.2019 18:30 - 01.12.2019 18:45","12408","14737"
"01.12.2019 18:45 - 01.12.2019 19:00","12317","14680"
"01.12.2019 19:00 - 01.12.2019 19:15","12238","14588"
"01.12.2019 19:15 - 01.12.2019 19:30","12148","14436"
"01.12.2019 19:30 - 01.12.2019 19:45","12063","14388"
"01.12.2019 19:45 - 01.12.2019 20:00","11979","14312"
"01.12.2019 20:00 - 01.12.2019 20:15","11926","14184"
"01.12.2019 20:15 - 01.12.2019 20:30","11839","14069"
"01.12.2019 20:30 - 01.12.2019 20:45","11702","13842"
"01.12.2019 20:45 - 01.12.2019 21:00","11537","13725"
"01.12.2019 21:00 - 01.12.2019 21:15","11417","13507"
"01.12.2019 21:15 - 01.12.2019 21:30","11298","13372"
"01.12.2019 21:30 - 01.12.2019 21:45","11158","13158"
"01.12.2019 21:45 - 01.12.2019 22:00","11052","13067"
"01.12.2019 22:00 - 01.12.2019 22:15","10963","12895"
"01.12.2019 22:15 - 01.12.2019 22:30","10848","12747"
"01.12.2019 22:30 - 01.12.2019 22:45","10711","12574"
"01.12.2019 22:45 - 01.12.2019 23:00","10545","12362"
"01.12.2019 23:00 - 01.12.2019 23:15","10381","12179"
"01.12.2019 23:15 - 01.12.2019 23:30","10268","11986"
"01.12.2019 23:30 - 01.12.2019 23:45","10140","11789"
"01.12.2019 23:45 - 02.12.2019 00:00","9977","11658"
"02.12.2019 00:00 - 02.12.2019 00:15","9883","11584"
"02.12.2019 00:15 - 02.12.2019 00:30","9903","11575"
"02.12.2019 00:30 - 02.12.2019 00:45","9855","11546"
"02.12.2019 00:45 - 02.12.2019 01:00","9780","11420"
"02.12.2019 01:00 - 02.12.2019 01:15","9699","11355"
"02.12.2019 01:15 - 02.12.2019 01:30","9642","11293"
"02.12.2019 01:30 - 02.12.2019 01:45","9589","11218"
"02.12.2019 01:45 - 02.12.2019 02:00","9512","11139"
"02.12.2019 02:00 - 02.12.2019 02:15","9459","11164"
"02.12.2019 02:15 - 02.12.2019 02:30","9460","11145"
"02.12.2019 02:30 - 02.12.2019 02:45","9478","11114"
"02.12.2019 02:45 - 02.12.2019 03:00","9458","11106"
"02.12.2019 03:00 - 02.12.2019 03:15","9455","11068"
"02.12.2019 03:15 - 02.12.2019 03:30","9459","11070"
"02.12.2019 03:30 - 02.12.2019 03:45","9453","11073"
"02.12.2019 03:45 - 02.12.2019 04:00","9435","11092"
"02.12.2019 04:00 - 02.12.2019 04:15","9441","11191"
"02.12.2019 04:15 - 02.12.2019 04:30","9496","11244"
"02.12.2019 04:30 - 02.12.2019 04:45","9545","11323"
"02.12.2019 04:45 - 02.12.2019 05:00","9606","11389"
"02.12.2019 05:00 - 02.12.2019 05:15","9682","11532"
"02.12.2019 05:15 - 02.12.2019 05:30","9811","11740"
"02.12.2019 05:30 - 02.12.2019 05:45","9957","11973"
"02.12.2019 05:45 - 02.12.2019 06:00","10173","12253"
"02.12.2019 06:00 - 02.12.2019 06:15","10467","12731"
"02.12.2019 06:15 - 02.12.2019 06:30","10877","13168"
"02.12.2019 06:30 - 02.12.2019 06:45","11264","13586"
"02.12.2019 06:45 - 02.12.2019 07:00","11610","14069"
"02.12.2019 07:00 - 02.12.2019 07:15","12026","14715"
"02.12.2019 07:15 - 02.12.2019 07:30","12561","15259"
"02.12.2019 07:30 - 02.12.2019 07:45","13050","15740"
"02.12.2019 07:45 - 02.12.2019 08:00","13444","16175"
"02.12.2019 08:00 - 02.12.2019 08:15","13722","16400"
"02.12.2019 08:15 - 02.12.2019 08:30","13889","16463"
"02.12.2019 08:30 - 02.12.2019 08:45","14043","16565"
"02.12.2019 08:45 - 02.12.2019 09:00","14206","16726"
"02.12.2019 09:00 - 02.12.2019 09:15","14347","16729"
"02.12.2019 09:15 - 02.12.2019 09:30","14448","16725"
"02.12.2019 09:30 - 02.12.2019 09:45","14451","16624"
"02.12.2019 09:45 - 02.12.2019 10:00","14401","16570"
"02.12.2019 10:00 - 02.12.2019 10:15","14361","16496"
"02.12.2019 10:15 - 02.12.2019 10:30","14319","16411"
"02.12.2019 10:30 - 02.12.2019 10:45","14287","16302"
"02.12.2019 10:45 - 02.12.2019 11:00","14227","16233"
"02.12.2019 11:00 - 02.12.2019 11:15","14151","16100"
"02.12.2019 11:15 - 02.12.2019 11:30","14140","15969"
"02.12.2019 11:30 - 02.12.2019 11:45","14145","15834"
"02.12.2019 11:45 - 02.12.2019 12:00","14129","15773"
"02.12.2019 12:00 - 02.12.2019 12:15","14080","15648"
"02.12.2019 12:15 - 02.12.2019 12:30","14005","15460"
"02.12.2019 12:30 - 02.12.2019 12:45","13902","15398"
"02.12.2019 12:45 - 02.12.2019 13:00","13832","15404"
"02.12.2019 13:00 - 02.12.2019 13:15","13879","15480"
"02.12.2019 13:15 - 02.12.2019 13:30","14009","15606"
"02.12.2019 13:30 - 02.12.2019 13:45","14076","15651"
"02.12.2019 13:45 - 02.12.2019 14:00","14102","15745"
"02.12.2019 14:00 - 02.12.2019 14:15","14065","15809"
"02.12.2019 14:15 - 02.12.2019 14:30","12656","15933"
"02.12.2019 14:30 - 02.12.2019 14:45","14194","15971"
"02.12.2019 14:45 - 02.12.2019 15:00","14193","16103"
"02.12.2019 15:00 - 02.12.2019 15:15","14168","16125"
"02.12.2019 15:15 - 02.12.2019 15:30","14177","16241"
"02.12.2019 15:30 - 02.12.2019 15:45","14284","16309"
"02.12.2019 15:45 - 02.12.2019 16:00","14352","16269"
"02.12.2019 16:00 - 02.12.2019 16:15","14373","16459"
"02.12.2019 16:15 - 02.12.2019 16:30","14405","16674"
"02.12.2019 16:30 - 02.12.2019 16:45","14487","16954"
"02.12.2019 16:45 - 02.12.2019 17:00","14641","17401"
"02.12.2019 17:00 - 02.12.2019 17:15","14773","17460"
"02.12.2019 17:15 - 02.12.2019 17:30","14719","17636"
"02.12.2019 17:30 - 02.12.2019 17:45","14771","17609"
"02.12.2019 17:45 - 02.12.2019 18:00","14698","17510"
"02.12.2019 18:00 - 02.12.2019 18:15","14409","16992"
"02.12.2019 18:15 - 02.12.2019 18:30","13932","16766"
"02.12.2019 18:30 - 02.12.2019 18:45","13757","16630"
"02.12.2019 18:45 - 02.12.2019 19:00","13659","16547"
"02.12.2019 19:00 - 02.12.2019 19:15","13549","16383"
"02.12.2019 19:15 - 02.12.2019 19:30","13419","16210"
"02.12.2019 19:30 - 02.12.2019 19:45","13279","16110"
"02.12.2019 19:45 - 02.12.2019 20:00","13164","15962"
"02.12.2019 20:00 - 02.12.2019 20:15","13064","15705"
"02.12.2019 20:15 - 02.12.2019 20:30","12916","15500"
"02.12.2019 20:30 - 02.12.2019 20:45","12740","15253"
"02.12.2019 20:45 - 02.12.2019 21:00","12538","15092"
"02.12.2019 21:00 - 02.12.2019 21:15","12366","14824"
"02.12.2019 21:15 - 02.12.2019 21:30","12213","14635"
"02.12.2019 21:30 - 02.12.2019 21:45","12045","14405"
"02.12.2019 21:45 - 02.12.2019 22:00","11865","14149"
"02.12.2019 22:00 - 02.12.2019 22:15","11667","13815"
"02.12.2019 22:15 - 02.12.2019 22:30","11464","13588"
"02.12.2019 22:30 - 02.12.2019 22:45","11256","13326"
"02.12.2019 22:45 - 02.12.2019 23:00","11018","13094"
"02.12.2019 23:00 - 02.12.2019 23:15","10861","12915"
"02.12.2019 23:15 - 02.12.2019 23:30","10751","12681"
"02.12.2019 23:30 - 02.12.2019 23:45","10544","12481"
"02.12.2019 23:45 - 03.12.2019 00:00","10360","12262"
"03.12.2019 00:00 - 03.12.2019 00:15","10256","12142"
"03.12.2019 00:15 - 03.12.2019 00:30","10225","12073"
"03.12.2019 00:30 - 03.12.2019 00:45","10126","12032"
"03.12.2019 00:45 - 03.12.2019 01:00","9998","11896"
"03.12.2019 01:00 - 03.12.2019 01:15","9888","11780"
"03.12.2019 01:15 - 03.12.2019 01:30","9834","11718"
"03.12.2019 01:30 - 03.12.2019 01:45","9796","11623"
"03.12.2019 01:45 - 03.12.2019 02:00","9730","11532"
"03.12.2019 02:00 - 03.12.2019 02:15","9678","11538"
"03.12.2019 02:15 - 03.12.2019 02:30","9638","11467"
"03.12.2019 02:30 - 03.12.2019 02:45","9596","11418"
"03.12.2019 02:45 - 03.12.2019 03:00","9544","11399"
"03.12.2019 03:00 - 03.12.2019 03:15","9523","11397"
"03.12.2019 03:15 - 03.12.2019 03:30","9534","11396"
"03.12.2019 03:30 - 03.12.2019 03:45","9539","11374"
"03.12.2019 03:45 - 03.12.2019 04:00","9525","11370"
"03.12.2019 04:00 - 03.12.2019 04:15","9520","11401"
"03.12.2019 04:15 - 03.12.2019 04:30","9559","11426"
"03.12.2019 04:30 - 03.12.2019 04:45","9610","11482"
"03.12.2019 04:45 - 03.12.2019 05:00","9657","11559"
"03.12.2019 05:00 - 03.12.2019 05:15","9717","11715"
"03.12.2019 05:15 - 03.12.2019 05:30","9832","11873"
"03.12.2019 05:30 - 03.12.2019 05:45","9997","12076"
"03.12.2019 05:45 - 03.12.2019 06:00","10247","12316"
"03.12.2019 06:00 - 03.12.2019 06:15","10580","12840"
"03.12.2019 06:15 - 03.12.2019 06:30","11033","13255"
"03.12.2019 06:30 - 03.12.2019 06:45","11448","13682"
"03.12.2019 06:45 - 03.12.2019 07:00","11847","14144"
"03.12.2019 07:00 - 03.12.2019 07:15","12279","14715"
"03.12.2019 07:15 - 03.12.2019 07:30","12827","15208"
"03.12.2019 07:30 - 03.12.2019 07:45","13329","15726"
"03.12.2019 07:45 - 03.12.2019 08:00","13698","16152"
"03.12.2019 08:00 - 03.12.2019 08:15","13933","16455"
"03.12.2019 08:15 - 03.12.2019 08:30","14112","16454"
"03.12.2019 08:30 - 03.12.2019 08:45","14245","16537"
"03.12.2019 08:45 - 03.12.2019 09:00","14383","16615"
"03.12.2019 09:00 - 03.12.2019 09:15","14429","16642"
"03.12.2019 09:15 - 03.12.2019 09:30","14397","16580"
"03.12.2019 09:30 - 03.12.2019 09:45","14426","16495"
"03.12.2019 09:45 - 03.12.2019 10:00","14406","16444"
"03.12.2019 10:00 - 03.12.2019 10:15","14281","16373"
"03.12.2019 10:15 - 03.12.2019 10:30","14171","16228"
"03.12.2019 10:30 - 03.12.2019 10:45","14227","16113"
"03.12.2019 10:45 - 03.12.2019 11:00","14297","16017"
"03.12.2019 11:00 - 03.12.2019 11:15","14242","15913"
"03.12.2019 11:15 - 03.12.2019 11:30","14147","15829"
"03.12.2019 11:30 - 03.12.2019 11:45","14068","15749"
"03.12.2019 11:45 - 03.12.2019 12:00","14035","15670"
"03.12.2019 12:00 - 03.12.2019 12:15","13993","15561"
"03.12.2019 12:15 - 03.12.2019 12:30","13863","15519"
"03.12.2019 12:30 - 03.12.2019 12:45","13717","15455"
"03.12.2019 12:45 - 03.12.2019 13:00","13611","15485"
"03.12.2019 13:00 - 03.12.2019 13:15","13615","15617"
"03.12.2019 13:15 - 03.12.2019 13:30","13730","15731"
"03.12.2019 13:30 - 03.12.2019 13:45","13818","15796"
"03.12.2019 13:45 - 03.12.2019 14:00","13853","15852"
"03.12.2019 14:00 - 03.12.2019 14:15","10852","15883"
"03.12.2019 14:15 - 03.12.2019 14:30","13854","15963"
"03.12.2019 14:30 - 03.12.2019 14:45","13876","16038"
"03.12.2019 14:45 - 03.12.2019 15:00","13954","16130"
"03.12.2019 15:00 - 03.12.2019 15:15","13998","16181"
"03.12.2019 15:15 - 03.12.2019 15:30","14040","16330"
"03.12.2019 15:30 - 03.12.2019 15:45","14066","16484"
"03.12.2019 15:45 - 03.12.2019 16:00","14097","16540"
"03.12.2019 16:00 - 03.12.2019 16:15","14161","16621"
"03.12.2019 16:15 - 03.12.2019 16:30","14250","16731"
